zipcode,geolocation_lat,geolocation_lng
76690,-15.63194316297747,-50.03033666773166
76700,-14.75127393843723,-50.56816461230508
76710,-14.925081878468896,-51.07954333755951
76720,-15.098425662944779,-50.617515281317765
76730,-15.444496329541428,-50.72338918548001
76740,-15.441664719862471,-50.3769015527804
76801,-8.752743887495246,-63.90551188207316
76802,-8.735548940457255,-63.90496303498676
76803,-8.742421171992673,-63.89564637015813
76804,-8.766194545807497,-63.89356545864417
76805,-8.7797200898095,-63.90775235279775
76806,-8.781499118972233,-63.879635011978166
76807,-8.791199653190134,-63.884537089176774
76808,-8.793823405610901,-63.88890915957687
76810,-9.057527248792157,-64.52965191548799
76811,-8.798674164292708,-63.8634749862862
76812,-8.7757668662107,-63.8585133898608
76813,-8.774702660995693,-63.82554616575994
76814,-8.780577733745561,-63.8024634897058
76815,-8.80048457634174,-63.71981599557018
76817,-8.807959407067964,-63.80605455919795
76820,-8.757220310311663,-63.8749300232889
76821,-8.738175443258836,-63.87686579614044
76822,-8.722944764354473,-63.876158146687494
76824,-8.747843794092704,-63.8567148301315
76825,-8.744639777474413,-63.84298985430505
76828,-8.757670225281947,-63.8206744659206
76829,-8.765544007813704,-63.843165181629786
76840,-9.11739547434064,-64.2554052736535
76842,-9.295284884215345,-64.54803083490056
76846,-9.65608286397266,-65.73814944493941
76847,-11.208614518089908,-61.588629120942116
76848,-9.763415752971646,-66.61942506212684
76850,-10.777060832690173,-65.32207707200787
76857,-10.401331772538782,-65.2672107239507
76860,-8.822748971584446,-63.64934899789282
76861,-9.185340303184784,-63.18724699835185
76862,-9.718738593907439,-63.32493531852187
76863,-9.706659849780088,-62.899987434712266
76864,-9.361950110987792,-62.58354994761002
76866,-10.24678736863134,-62.349621019600725
76867,-9.857774450657173,-62.174361160538226
76868,-9.420985153171674,-62.012429194152276
76870,-9.910598282583434,-63.04023428820199
76871,-9.891410157473626,-63.04214782124408
76872,-9.9031470369918,-63.03373155392542
76873,-9.908502986231241,-63.026814467602215
76874,-9.89041253586503,-63.02218428819359
76875,-9.910053292877443,-63.01413924048688
76876,-9.926668990815099,-63.03628192479249
76877,-9.899065156513377,-63.06167211251028
76880,-10.207044126109722,-63.831088871403665
76887,-10.520549903905243,-63.69309444888549
76888,-10.256183247035127,-63.30761509951843
76889,-10.33854518042262,-62.907643074084675
76890,-10.436959998460997,-62.473249705160875
76898,-10.610065602558892,-62.79229701465141
76900,-10.87722223893279,-61.95841508458222
76901,-10.870966229947951,-61.97575155562519
76904,-10.84191675016744,-61.993061845081485
76906,-10.856143859081563,-61.95543264681952
76907,-10.866942188025584,-61.95058152215904
76908,-10.884449954457304,-61.92151099888174
76909,-10.878213452853753,-61.902257585144824
76912,-10.898137445120785,-61.89318215744019
76913,-10.898533737769652,-61.91524394126365
76914,-10.894114146398183,-61.93292858494085
76916,-11.17045722924229,-61.9058322401228
76919,-11.189419682393686,-61.52464349969754
76920,-10.715751177252601,-62.25613931045199
76923,-10.41663732372931,-62.12766226154683
76924,-10.914371836001798,-62.553753048806165
76926,-11.029251140290844,-62.669725996167365
76928,-10.932788547533189,-62.256467730721006
76929,-11.129970874569798,-62.36961207720059
76930,-11.349470744463781,-62.2869731930518
76932,-11.695517911441868,-62.717504144685776
76934,-11.778978995181951,-63.03955975028363
76935,-12.064562211825294,-63.57426861370948
76937,-12.350703254975741,-64.20543446596382
76940,-11.722454098877984,-61.77703628883976
76948,-11.428080744522138,-61.95102518259382
76950,-11.905110960786544,-61.780517059680385
76952,-12.134028594593302,-61.856981344247444
76954,-11.944583970748216,-61.998825362568496
76956,-11.711629546590688,-62.012006082258466
76958,-11.72587550968041,-62.31699294184998
76960,-11.425465424546386,-61.471927642122296
76961,-11.42706295303259,-61.46786241449919
76962,-11.428528754795733,-61.459464459317125
76963,-11.43103084321798,-61.44441104439506
76964,-11.437732827982007,-61.44341041380719
76965,-11.435230663271089,-61.4334765172429
76966,-11.438347500417402,-61.42997245588644
76967,-11.442768731822959,-61.4502731631457
76970,-11.687572920711828,-61.17124596903098
76974,-11.52662041605006,-61.014742629135874
76976,-11.839641646912673,-61.31894372547112
76977,-11.910263743080606,-61.512429678018236
76979,-12.181461217743744,-61.60125690913203
76980,-12.73341229711485,-60.14835451606325
76981,-12.740955569558919,-60.14707056049292
76982,-12.72294234593581,-60.13595003201799
76983,-12.72025321278526,-60.14528390679769
76985,-12.734596016859385,-60.11328701738552
76987,-12.741932990004342,-60.11611246025335
76988,-12.746158192919424,-60.13247088023664
76990,-12.554155538662462,-60.90442071320852
76993,-13.12224107650638,-60.54217610290954
76994,-13.486852444177552,-60.53788286186566
76995,-12.997452672044625,-60.94505466523889
76997,-13.19266482518763,-60.823111122927415
76999,-13.481025429908787,-61.04647305259084
77001,-10.168506073718646,-48.34090900475208
77002,-10.162703550893575,-48.343445993171656
77006,-10.175309351373924,-48.31917296101117
77015,-10.199200116851008,-48.34503644640124
77016,-10.217294005384439,-48.34630845990466
77017,-10.184960908730341,-48.344840562532426
77018,-10.246245381211429,-48.346442728098964
77019,-10.256725088941858,-48.33787335287173
77020,-10.189407022515114,-48.32059323254705
77021,-10.205196943020475,-48.32379566066405
77022,-10.219555619948185,-48.3235595739523
77023,-10.233040367517955,-48.32213221891963
77024,-10.254309931672257,-48.32300099950004
77025,-10.2688858170652,-48.32232852457908
77026,-10.154228038108592,-48.31450204139296
77059,-10.29347825846093,-48.317150493121375
77060,-10.317773143556302,-48.30290134985056
77062,-10.315481751652001,-48.318233585894326
77063,-10.32915372508653,-48.323167517718424
77064,-10.337822227769726,-48.29316997925563
77066,-10.341682825281547,-48.28193545227866
77080,-10.316872547115539,-48.15460532350274
77300,-11.627033763785315,-46.8215469964229
77303,-11.371631163859025,-46.82181525105284
77305,-12.207735128344126,-47.29849504126553
77308,-12.192317149902745,-46.99154609637422
77310,-11.567892561876574,-47.16831043399929
77315,-12.089198972967996,-46.479192430610155
77318,-11.819560788904193,-46.62521807090953
77320,-12.398604932189372,-46.439265385294775
77325,-12.710710358907429,-46.40543513701018
77330,-12.92069951964487,-46.95008122252024
77350,-12.81540480809511,-46.550130269666916
77353,-12.914308930078104,-46.57394544207846
77360,-12.616803753950634,-47.87578736776262
77365,-13.042818920050058,-48.40579766567026
77368,-12.748930283652982,-48.23783728564342
77370,-11.713284776645507,-47.72150567887336
77375,-11.448122349219405,-48.11450686992026
77378,-11.61781043385302,-47.75103782717146
77380,-11.143886531031116,-47.57513582310215
77390,-11.973436703749442,-48.234228742947884
77395,-11.562463161585722,-47.048530316973896
77402,-11.72627952939958,-49.07357584667558
77403,-11.72888142752019,-49.07374490988662
77405,-11.729306647357241,-49.06673478500153
77410,-11.729677283285708,-49.06142729879646
77411,-11.737851764601505,-49.04826890765127
77413,-11.723418073191725,-49.07349113344656
77415,-11.757261377574316,-49.06916430993226
77416,-11.7196089806169,-49.08634839695171
77420,-11.71765283155138,-49.06828854149235
77423,-11.727329209474192,-49.063604167553514
77425,-11.731970118332466,-49.09439236330535
77426,-11.732407490597868,-49.066403878865074
77430,-11.719095168972261,-49.09470044367588
77433,-11.736384825824498,-49.07067153341281
77435,-11.725164169991698,-49.07924969012365
77440,-11.708161598257645,-49.042058143796524
77444,-11.708938978518574,-49.05553896390653
77450,-12.657890031636372,-48.599102298810415
77453,-11.905019372781869,-49.16622321648179
77455,-11.305018450553813,-48.937210314892596
77458,-11.987673635435925,-48.9111466667479
77460,-12.032918171228046,-48.53987814765796
77463,-11.103223561131127,-48.91839140847343
77465,-12.135428331379803,-49.15991447389868
77470,-11.812224723860362,-49.544885922077356
77475,-12.927970803068616,-49.82627300068317
77478,-12.53921973679262,-49.92660328672929
77480,-12.478669410006965,-49.122904845770265
77483,-12.7994010325134,-49.09191002610642
77485,-11.341387440445823,-49.2668578885991
77490,-10.602957751524896,-49.19543707598355
77493,-10.795330297168547,-49.627226639839506
77495,-10.56539049355833,-48.91245045747395
77500,-10.705425521877858,-48.406267678182125
77555,-10.758321970842102,-48.90260536728865
77558,-10.707088579991682,-48.9056175510056
77560,-11.017961990201481,-48.57053233711016
77570,-10.441796768345636,-49.17797610985666
77580,-11.162527976751385,-48.141224978837464
77585,-10.763398336074602,-48.10383901760471
77590,-10.744860606931454,-47.536367599686905
77593,-10.546061990476025,-46.419197380701206
77600,-10.174506533679002,-48.888445237183845
77603,-10.421498999999947,-48.92569099999996
77610,-9.965557926262207,-47.67752080845856
77613,-10.295713784689084,-47.5637294926062
77615,-10.283361418013058,-47.80900716698315
77620,-9.950409822060305,-47.975271675045946
77630,-9.594945102105715,-46.67512984433543
77635,-9.347138596367806,-47.89576630327467
77640,-9.567552735466545,-48.3753798112381
77645,-9.753702991664655,-48.355778305601746
77650,-9.572252677836953,-48.40963528704058
77655,-9.342895608649023,-48.53551710568374
77660,-9.534960573689403,-48.591047290409776
77665,-9.835547680795925,-48.72605594606052
77670,-9.800885904257983,-49.215057616062104
77673,-9.980865746375567,-49.02969899782954
77675,-9.796645205151718,-49.65720181495558
77680,-9.271498529261464,-49.956697598601686
77685,-9.258179511745807,-49.06524735620718
77690,-8.814714973312014,-49.556563413533574
77693,-9.622442657403376,-49.149720300911845
77695,-8.77403362277547,-48.93506587266363
77700,-8.839751857914735,-48.508516745825716
77704,-8.971529405501059,-48.18826093108422
77708,-9.073191116060558,-48.522472949943186
77710,-9.008680982153361,-48.145337615418356
77714,-8.965545990706262,-48.16566688556878
77716,-8.775035643338592,-47.749392949300976
77718,-8.384346546804517,-48.10832264057147
77720,-8.399459066782997,-47.76592742860973
77723,-8.958467204057293,-47.33711355000809
77725,-8.741731814113678,-48.75320312015688
77730,-8.596253471656617,-48.934494426926754
77733,-8.72318758598064,-47.222531571279234
77735,-8.368401900941205,-48.48319804361612
77740,-8.57142651321795,-48.68939610050141
77745,-8.531084209571869,-48.50722113288076
77750,-8.365862033997303,-49.16831059122928
77753,-8.119290888390063,-49.1010242369731
77755,-7.892221605837823,-48.9044459507821
77760,-8.057911121232678,-48.47981127603573
77770,-7.712059275596102,-47.31612787790185
77777,-7.988859504139731,-46.801450129454786
77780,-7.656670780626437,-49.06430152660563
77783,-7.759597790519602,-48.57808559792473
77785,-7.541747691868918,-49.3695107015507
77790,-7.630078590577124,-48.42301010954237
77795,-7.339378396574148,-47.4932904168832
77803,-7.193500853204221,-48.20907457718583
77804,-7.1890787268034195,-48.20766259906818
77805,-7.191508902836322,-48.20949579089445
77807,-7.197547887193864,-48.19871468334504
77808,-7.208631787435507,-48.18603736141396
77809,-7.208060814694318,-48.20287963367669
77813,-7.200586401719995,-48.21000716924815
77814,-7.221406399037042,-48.239013504728256
77815,-7.211799177471881,-48.224579241086495
77816,-7.202188555675938,-48.2325150283776
77817,-7.197694201747723,-48.22419733491657
77818,-7.193865577197301,-48.22455913346658
77820,-7.199698939950062,-48.218470629449776
77823,-7.1850117483953,-48.2146592701718
77824,-7.183268124215672,-48.20520223687425
77825,-7.172454169046918,-48.20188144663083
77826,-7.191385851695622,-48.19305039365015
77827,-7.188659381423929,-48.192818535047564
77828,-7.20242705653384,-48.17562314631118
77829,-7.223332021171614,-48.23804783497878
77840,-7.035135193916087,-48.396199949532765
77845,-7.168983860362199,-48.53033757203072
77848,-7.145635881060059,-48.71666331067948
77850,-7.142396255000323,-48.60718823437544
77855,-6.66832413947715,-48.57705631819119
77860,-6.85063850489856,-47.965303580645454
77870,-7.2036422139499665,-47.758757986818146
77880,-6.418047623278498,-48.53295969111909
77885,-6.435021326905599,-47.67286394292599
77890,-6.3691057628978305,-48.0732415223337
77895,-6.375566711696481,-47.66258269097056
77900,-6.325757558052025,-47.43089957828529
77903,-6.191735145994193,-47.85500584554829
77905,-6.392815765591841,-47.86610721026617
77908,-6.561233602617924,-47.47458909080764
77910,-6.708779579782304,-47.75111927485602
77913,-6.613710017143217,-47.56426729143147
77915,-6.120011612921714,-47.920325801633
77918,-5.954293000932354,-47.507326143656385
77920,-5.774820363347474,-47.479968396905775
77925,-5.554064939502368,-47.57731375631431
77930,-5.628634314692907,-47.768190110568106
77940,-5.607352810437594,-47.64917313667066
77950,-5.650280663884922,-48.12128374688021
77958,-6.0104876775191505,-47.91623285653545
77960,-5.468343671814179,-47.88830548742561
77970,-5.4227037707870105,-47.80934643175413
77980,-5.35274077241093,-47.875063097911436
77990,-5.272299481338877,-48.216432763475
77993,-5.363920522149012,-48.54211501094385
77995,-5.321205248711932,-48.21111239878048
78000,-15.649532289581389,-56.032901248457
78005,-15.592378789994097,-56.093282626575146
78008,-15.591816537495369,-56.08289556846968
78010,-15.602082513264953,-56.08316320716816
78015,-15.608747432436557,-56.086287763025894
78020,-15.602881623512896,-56.10286061701278
78025,-15.60856177518243,-56.099467077839705
78028,-15.61405274984755,-56.12723749390275
78030,-15.606545965805902,-56.121602985193704
78031,-15.603397335930024,-56.11486244784353
78032,-15.597978722839214,-56.107130975569625
78035,-15.595760181118354,-56.126166654314936
78040,-15.580544508017576,-56.114325369760614
78042,-15.592011904061273,-56.118600299193744
78043,-15.585559682836344,-56.1077320188563
78045,-15.590278289558322,-56.10220538732394
78048,-15.566053992679109,-56.084865406476574
78049,-15.549336419771551,-56.095239409750214
78050,-15.588320030897627,-56.06835682701735
78051,-15.593175318365946,-56.058193692711676
78052,-15.584297312067783,-56.03144126393039
78053,-15.58402134061031,-56.052601614435325
78055,-15.555762534401156,-56.056150436748254
78056,-15.5952018735381,-56.03848489013498
78057,-15.66596144327091,-56.042666389467705
78058,-15.576748178629297,-56.02284311315735
78060,-15.606150072016039,-56.06975613360841
78061,-15.610295118999874,-56.070464867980576
78065,-15.617234435832986,-56.07769308038796
78068,-15.612178745599111,-56.046684764068644
78070,-15.622065354545791,-56.073964469805944
78074,-15.559817864484383,-56.03302683659103
78075,-15.607627383914501,-56.033978783807946
78076,-15.62363815852432,-56.022160725351526
78077,-15.604920232017415,-56.0457044192312
78080,-15.623571577637769,-56.05522715836861
78085,-15.634843014273727,-56.05881079448375
78087,-15.61468612559578,-56.05174307708076
78088,-15.625454665555047,-56.016316047636586
78089,-15.64324905990082,-55.99724694709787
78090,-15.641929451397562,-56.02735471558299
78091,-15.62636638930677,-55.9899510715687
78093,-15.618567916954829,-56.020173117559565
78094,-15.625490473495285,-56.04405158814675
78095,-15.66015569626835,-56.051496811618414
78096,-15.615617719345748,-56.04118514499815
78098,-15.649900120536138,-55.98928235988869
78099,-15.632648582532909,-55.95550907372626
78104,-14.633329999999944,-57.06666999999993
78110,-15.6469100062786,-56.134078809876065
78115,-15.628989615187487,-56.107420915696316
78116,-15.63631081209225,-56.106789329171924
78117,-15.633374635305907,-56.140845443706084
78118,-15.649002348961353,-56.105909513994604
78120,-15.666849571478044,-56.09429318517754
78125,-15.660145457491184,-56.12520753009085
78128,-15.672568477533234,-56.12503745244942
78130,-15.66873672076616,-56.13645232798242
78131,38.81681628638297,-9.394624510957431
78132,-15.680009334899884,-56.14928071734251
78134,-15.658883452420955,-56.1257928871568
78135,-15.656566620436601,-56.141952666104636
78138,-15.653621400692579,-56.16100519772794
78140,-15.639526353112192,-56.146038933221476
78141,-15.640775355661086,-56.15063366034893
78142,-15.631397229040488,-56.15598484469861
78143,-15.651600236760247,-56.150423404184565
78144,-15.626926080633368,-56.154275793295554
78145,-15.664524959594578,-56.13866598607558
78148,-15.662893969340088,-56.15639668658553
78149,-15.667952486935345,-56.23631213642693
78150,-15.649900402844215,-56.16496301473483
78152,-15.662385849712647,-56.15486357232589
78158,-15.63524445638112,-56.16670152951927
78165,-15.62491394580218,-56.14790736450545
78170,-15.790890272314408,-56.379326391021614
78175,-16.262075039368774,-56.629964063670144
78178,-19.53942266541352,-55.214986140353986
78180,-15.903546339002347,-56.034917525987744
78190,-16.19543385236072,-55.951225309969416
78195,-15.419296978383095,-55.72530668635377
78200,-16.06438232943728,-57.68804700926159
78237,-15.612737718346427,-57.91708197566089
78240,-15.837942412592737,-58.506438270261576
78243,-14.474447766348016,-59.58685492554173
78245,-15.050127840400785,-59.95608163633357
78250,-15.235746482425006,-59.333280230440195
78253,-15.289679655800288,-59.07907494476273
78254,-14.551121886390101,-59.53240343967293
78255,-15.339703372981825,-58.87232583331276
78260,-15.46944533964881,-58.34773170554173
78265,-15.120726622753033,-58.38548480831002
78270,-15.128912233483794,-58.130838904031144
78275,-15.240463949187793,-58.113137640207725
78278,-15.334468700845662,-57.992567642714356
78280,-15.67549165472028,-58.091327449650315
78284,-15.771533959036402,-58.12140979662527
78285,-15.626527311282217,-58.18328491723091
78290,-15.45059207987621,-58.737465392678395
78293,-15.769887961400775,-58.31194691401784
78295,-15.457173329488242,-58.584997685024234
78300,-14.615108078258483,-57.51478343819719
78307,-13.723170179440894,-59.25834528253074
78310,-13.658483691777999,-59.78450051842194
78320,-11.422656268105673,-58.779227239204424
78325,-10.185039835290205,-59.460581802148454
78330,-9.895299564591497,-58.566910518143544
78335,-9.447975813043975,-59.269433561058136
78338,-10.845110305503958,-61.46020219146431
78340,-10.329327529090403,-58.49680785981626
78345,-11.137907474880812,-58.61019611625611
78350,-12.130307200299066,-57.998921444199546
78360,-13.72672691576459,-57.90834821580805
78361,-15.594053802773432,-56.11643428485359
78365,-13.543400052390023,-58.80819185176762
78370,-14.779770956593296,-57.29385453891894
78380,-14.728321754761755,-57.04935061906149
78390,-15.069536524574868,-57.187765718121476
78398,-15.330308584541646,-57.20108733020316
78400,-14.377597702807694,-56.458624453656256
78402,-14.381058704968954,-56.401158674295054
78410,-14.513116110118148,-56.487034573030726
78415,-14.365540146996002,-56.97466012356252
78420,-14.460089676675953,-56.84269476021982
78425,-14.488749615691155,-57.03736592331845
78430,-14.45246234638014,-56.80464529140043
78435,-13.513293550631632,-56.7233867932055
78445,-13.010856838220198,-57.10210613333168
78450,-13.81190941318278,-56.08321769268831
78453,-13.804589501404605,-55.27546532954866
78455,-13.066932709409706,-55.932542791808785
78460,-14.712726951281516,-56.31519130999977
78470,-14.834681946431642,-56.38532021969083
78480,-15.199589388505151,-56.36694095815544
78490,-15.240572318292367,-56.48629328148876
78500,-10.804773825870669,-55.45771049615255
78505,-10.586222381299807,-55.1142967936414
78508,-10.310601820328687,-55.404855127740255
78510,-11.008064132928315,-55.24365918960272
78515,-10.616297326127215,-55.81061910383138
78518,-10.477499999999964,-56.07805999999994
78520,-9.948276680421024,-54.9012704789378
78525,-10.144574145793701,-54.8697929592983
78528,-9.97568264413675,-55.17406986024913
78530,-10.24891506350181,-54.9093311180316
78535,-11.080844765994325,-54.51916488038443
78540,-11.504137772643933,-54.87562640424402
78543,-11.531251108353345,-54.36837305374468
78545,-11.973465057482361,-55.28041650428729
78548,-10.869665820764599,-55.12934713556868
78550,-11.853803043353983,-55.503545408785875
78551,-11.787940890971115,-55.47167341186526
78552,-11.83455242799876,-55.50810988391814
78553,-11.82492077765351,-55.51680619450829
78555,-11.84524409550921,-55.528178986319666
78556,-11.866928762786962,-55.51692260681918
78557,-11.874715146405201,-55.50053593310991
78558,-11.942501085472198,-55.51252878125618
78559,-11.910930485486166,-55.50691408590014
78560,-11.55865378828585,-57.34977610720992
78563,-11.299600093479508,-56.79221455382542
78565,-9.850183497966546,-57.82294898680789
78570,-11.391035145244693,-57.321031068694104
78573,-12.730236325949065,-56.51946937964815
78575,-11.238039550036406,-57.516881461660994
78578,-12.209356507067444,-56.139264782373736
78579,-12.230122745140665,-56.6483329182714
78580,-9.90209628377088,-56.14798246464171
78587,-9.966516824949288,-55.82367240407808
78590,-9.696548460783545,-56.60884628098378
78593,-9.979483347743496,-57.449932389721454
78595,-9.556751115440266,-57.39249942723962
78600,-15.878862656849224,-52.27357365971645
78610,-16.765179721905305,-52.836350474399495
78613,-16.48808199266851,-52.69858627244756
78615,-16.85899279055871,-53.03423527198579
78620,-15.690866151699217,-52.83601182510375
78625,-14.912518702749331,-53.0196461246
78628,-14.80017307791715,-53.611985646481685
78630,-14.443594117719892,-52.832899541395136
78635,-14.062202729797056,-52.20445915381337
78638,-13.989457725919248,-51.79670870925487
78640,-13.542298711925335,-52.27151765494582
78643,-12.569805405342088,-52.249778856281836
78645,-10.013326929561156,-51.1199427583956
78650,-10.766738492326775,-50.943438242116386
78652,-10.63429415830214,-51.576750870961995
78655,-10.872716557873717,-51.63671620309029
78658,-11.068413678505957,-51.833055069606004
78660,-11.220695782312623,-50.66614796169693
78663,-10.797265494155289,-52.7342246444891
78664,-10.648800849804244,-52.73732728827223
78665,-11.679428518842508,-51.37675429719136
78668,-12.091253070333876,-51.39437392920913
78670,-11.609239495740091,-50.81710150700641
78674,-12.315702637661675,-50.96898115452145
78675,-12.918450883311415,-51.79902937542777
78678,-12.24335622327465,-51.59296235351379
78680,-14.39272352478302,-51.002328273511665
78685,-15.724665873318244,-51.8348328064225
78690,-14.66646434914308,-52.353931091841375
78695,-16.199845148124506,-52.557272574459084
78698,-15.90099549694345,-52.257248170836846
78700,-16.467956080761546,-54.631426759761695
78705,-16.459475736621876,-54.65065743359164
78710,-16.455997657734205,-54.639754693200004
78711,-16.440095056159034,-54.66283262360666
78714,-16.439794812522823,-54.63348663836694
78715,-16.441929148063966,-54.638565929990314
78716,-16.43985343539315,-54.64136584931737
78717,-16.445379521693987,-54.629782247217996
78718,-16.456011532145897,-54.62850249435125
78719,-16.43237012989782,-54.626050377604
78720,-16.44565258764619,-54.6241312021256
78721,-16.43638573373723,-54.619282554609754
78725,-16.445982562524183,-54.61502697926298
78730,-16.461470480410167,-54.608915925768684
78731,-16.445121763750777,-54.60960265222534
78734,-16.478125252818348,-54.61882846303847
78735,-16.477306814796858,-54.59316993926965
78736,-16.470374647238728,-54.57044400874257
78739,-16.465359710782746,-54.63856287301302
78740,-16.475635889827064,-54.6168999901624
78744,-16.485865742714523,-54.643157355675456
78745,-16.48326205647683,-54.6486780279985
78746,-16.476945587078635,-54.657044962108436
78747,-16.439950886590307,-54.6746621519744
78750,-16.45640284492965,-54.67134376531653
78752,-16.14474999999996,-54.66108499999996
78760,-16.34579505311171,-53.76318187898263
78770,-16.946129151708696,-53.53109550892496
78773,-16.514101321752285,-54.27714725414908
78775,-16.080891532483953,-53.55377603573231
78780,-17.31726008132973,-53.223327746417894
78785,-17.831339487997212,-53.28242914765827
78790,-17.20584411495066,-54.14593314010621
78795,-16.635911309973924,-54.45664136017813
78800,-15.828608569281172,-54.39147747426826
78810,-16.053197790277082,-54.88853844051774
78816,-16.162099101704502,-54.79512577540118
78820,-15.95127425196516,-54.98521595207802
78830,-15.809248226897083,-54.92192291932214
78835,-16.002895218369083,-54.91989815307693
78840,-15.55075630136651,-55.17606019140091
78850,-15.542518572911545,-54.29976942741652
78855,-14.66099971616578,-54.7776620277704
78860,-14.924948691098663,-54.973017071066636
78870,-14.379562568914999,-54.05867213555142
78875,-13.18276206702451,-53.26554597388054
78880,-12.288099376976312,-55.29699062887609
78885,-12.375897314455678,-54.92875189573693
78888,-13.016623505122645,-55.17194331679937
78890,-12.572133957590658,-55.7145156875479
78896,-14.316047506945742,-50.276245687217
79002,-20.459926314581118,-54.61173109941503
79003,-20.469976766540103,-54.5966601782642
79004,-20.473275776855303,-54.60938795111062
79005,-20.47289510099868,-54.625700499783306
79006,-20.483338732520945,-54.638943233359775
79008,-20.458191658788422,-54.6245117112982
79009,-20.452048027255106,-54.62897406709354
79010,-20.44381746416129,-54.609106628949824
79011,-20.431567994511017,-54.60791125416596
79012,-20.421713641839236,-54.603070137545636
79013,-20.41931427760709,-54.590601669060995
79014,-20.422015615501945,-54.6034334307678
79015,-20.39929405126275,-54.58298271262577
79016,-20.40784351956261,-54.57503696404876
79017,-20.390883343235682,-54.56954055626567
79018,-20.385699893322915,-54.55065942204166
79020,-20.458253768528138,-54.59772469153679
79021,-20.45295428868718,-54.58744900816364
79022,-20.442721075745045,-54.59303684571323
79023,-20.430625933609814,-54.58344332205463
79031,-20.451700071088812,-54.5717860713157
79032,-20.4379114973018,-54.5744618473099
79033,-20.422784819908138,-54.573002167419595
79034,-20.423159710618485,-54.564019573272304
79035,-20.419464388259506,-54.55916113049602
79036,-20.435419798725388,-54.560835227583674
79037,-20.44112437125372,-54.53993324968605
79040,-20.461904893239883,-54.57946276298305
79041,-20.473539671490766,-54.578142898923126
79042,-20.484609606356642,-54.57057199717388
79043,-20.47125723802697,-54.56254374100773
79044,-20.472149456812723,-54.548597648992995
79045,-20.461116910037777,-54.54178790593922
79046,-20.483293379345607,-54.552746232581754
79048,-20.49346980183505,-54.60776132610087
79050,-20.48668614567905,-54.60647980107663
79051,-20.486367758092843,-54.59315702990547
79052,-20.500058430359516,-54.58520628491053
79060,-20.50941895253068,-54.59724622190089
79062,-20.51452874165759,-54.57101014292044
79063,-20.523907605684585,-54.59022210920706
79064,-20.55186747040342,-54.58466046567141
79065,-20.55100877303289,-54.57457223994652
79070,-20.51542718999842,-54.613751452250156
79071,-20.529280997516114,-54.60913660720891
79072,-20.54606265502141,-54.606953912363906
79073,-20.550804031175538,-54.621512565234674
79074,-20.530876955099334,-54.63804071957777
79075,-20.552840192478797,-54.650656384734226
79076,-20.538285296776575,-54.657870222517
79077,-20.550450462820645,-54.66279587786044
79080,-20.48953585964395,-54.62200869199452
79081,-20.503973689534877,-54.63145440756429
79082,-20.510182529354665,-54.642090030162606
79083,-20.52456333037959,-54.64428675878551
79084,-20.51923699700729,-54.649461389297734
79085,-20.524113754182228,-54.65704136836586
79086,-20.49946811138982,-54.64751284644465
79090,-20.477707649463674,-54.64954316039999
79091,-20.483661593703594,-54.66599110473054
79092,-20.497861949719834,-54.6561169532162
79093,-20.497550918835543,-54.68074428694083
79094,-20.513282515123688,-54.662381024886955
79095,-20.526799635799197,-54.66690693778404
79096,-20.518073278396322,-54.68419059805111
79097,-20.538041412075724,-54.6706496745699
79100,-20.4569046815221,-54.64678802096931
79101,-20.462586058862776,-54.65303413254894
79102,-20.45288920638686,-54.66419738378802
79103,-20.448047106254716,-54.671822342752414
79104,-20.462851386084587,-54.691033888564334
79105,-20.466162344896553,-54.70197187609452
79106,-20.447570416202318,-54.69627847132262
79107,-20.43232199650956,-54.672139206007905
79108,-20.47791574581992,-54.744221587487836
79110,-20.453390367929032,-54.63802140675385
79112,-20.441781015109182,-54.655910560286465
79113,-20.44147431474535,-54.666864909217786
79114,-20.417613011176748,-54.66241809915853
79115,-20.429049798654113,-54.654225862129515
79116,-20.418618356586176,-54.64144207353953
79117,-20.42197122703154,-54.62943212233706
79118,-20.42985739935358,-54.62314561530564
79125,-20.981461451885522,-54.503718322956225
79130,-21.79842220216582,-54.54346342674206
79134,-21.65447886454879,-54.431618536132724
79140,-21.45877491165093,-54.365640213038574
79150,-21.622807014494487,-55.16419800267772
79152,-21.726511906928483,-55.49931101095336
79170,-20.935281510237846,-54.963196579894685
79180,-20.45545958584479,-53.75418231636182
79190,-20.440202905332107,-54.86445992626629
79200,-20.467619302049197,-55.783090950473536
79208,-20.126883258376388,-55.3891012991125
79210,-20.492942856955928,-55.8021613612429
79215,-20.684669625806336,-55.28103656834089
79220,-21.162006139244166,-55.828588522590806
79230,-21.465810035141246,-56.100716453723635
79240,-21.48088262281061,-56.148841171735924
79260,-22.10100954188988,-56.53751823538703
79270,-21.989173413934324,-57.01148678614192
79280,-21.686269276680253,-57.86521030449083
79290,-21.126740609138764,-56.48694326023459
79300,-19.00313929535638,-57.651680573271875
79301,-19.00325088083508,-57.6496945516797
79302,-19.001945178502705,-57.64774895026873
79303,-19.002878899031444,-57.6439573351087
79304,-19.00349139262501,-57.63551764687359
79310,-19.01337461855665,-57.63673839583467
79311,-19.019785003979162,-57.641782772611414
79320,-19.0205240759944,-57.65645899221794
79321,-19.03537246820829,-57.65132433419462
79330,-19.001679466992762,-57.65484892441477
79331,-19.002500027240774,-57.66048831385217
